,Unnamed: 0,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,Team Performance
858,221,Jamal Mashburn,SF,31,NOH,19,18,38.4,8.2,20.9,0.392,1.0,3.5,0.284,7.2,17.4,0.414,0.416,3.4,4.2,0.813,1.0,5.2,6.2,2.5,0.7,0.3,1.9,2.2,20.8,2003-2004,Average
859,10,Darrell Armstrong,PG,35,NOH,79,22,28.4,3.7,9.3,0.395,1.7,5.4,0.315,2.0,3.9,0.508,0.487,1.6,1.8,0.854,0.8,2.1,2.9,3.9,1.7,0.2,2.0,1.9,10.6,2003-2004,Average
860,231,Jamaal Magloire,C,26,NOH,23,22,30.6,4.3,9.9,0.432,0.0,0.0,,4.3,9.9,0.432,0.432,3.2,5.3,0.602,3.4,5.5,8.9,1.3,0.3,1.0,2.6,3.2,11.7,2004-2005,bottom
861,5,Chris Andersen,C,26,NOH,67,2,21.3,2.9,5.3,0.534,0.0,0.0,0.0,2.9,5.3,0.538,0.534,2.0,2.8,0.689,2.0,4.1,6.1,1.1,0.2,1.5,1.0,2.1,7.7,2004-2005,bottom
862,267,Jannero Pargo,SG,28,NOH,80,5,18.7,3.2,8.2,0.39,0.8,2.3,0.349,2.4,5.8,0.406,0.439,0.9,1.0,0.877,0.3,1.3,1.6,2.4,0.6,0.1,1.2,1.5,8.1,2007-2008,top
863,60,Rasual Butler,SF,28,NOH,51,8,17.2,1.8,5.1,0.35,0.9,2.6,0.331,0.9,2.5,0.37,0.435,0.5,0.6,0.839,0.3,1.6,2.0,0.7,0.3,0.4,0.2,1.3,4.9,2007-2008,top
864,275,James Posey,SG,32,NOH,75,0,28.5,2.9,7.0,0.412,1.5,4.2,0.369,1.3,2.8,0.476,0.523,1.6,1.9,0.822,0.5,4.3,4.8,1.1,0.8,0.3,1.1,2.9,8.9,2008-2009,Average
865,18,Hilton Armstrong,C,24,NOH,70,29,15.6,2.0,3.5,0.561,0.0,0.0,0.0,2.0,3.5,0.566,0.561,0.9,1.4,0.633,1.2,1.6,2.8,0.4,0.4,0.6,1.1,2.6,4.8,2008-2009,Average
866,79,Darren Collison,PG,22,NOH,76,37,27.8,4.9,10.4,0.477,0.6,1.5,0.4,4.3,8.9,0.49,0.506,1.9,2.3,0.851,0.5,2.0,2.5,5.7,1.0,0.1,2.7,1.2,12.4,2009-2010,Average
867,330,Marcus Thornton,SG,22,NOH,73,17,25.6,5.5,12.1,0.451,1.6,4.3,0.374,3.8,7.8,0.493,0.517,2.0,2.4,0.814,1.0,1.9,2.9,1.6,0.8,0.2,1.0,1.7,14.5,2009-2010,Average
868,140,Willie Green,SG,29,NOH,77,13,21.7,3.5,7.9,0.443,0.7,2.0,0.348,2.8,5.9,0.476,0.488,1.0,1.3,0.78,0.3,1.8,2.1,1.0,0.5,0.2,0.9,1.9,8.7,2010-2011,Average
869,308,Jason Smith,C,24,NOH,77,6,14.3,1.8,4.0,0.443,0.0,0.0,0.0,1.8,4.0,0.446,0.443,0.8,0.9,0.843,1.2,2.0,3.1,0.5,0.3,0.4,0.7,1.9,4.3,2010-2011,Average
870,161,Eric Gordon,SG,23,NOH,9,9,34.4,7.0,15.6,0.45,1.1,4.4,0.25,5.9,11.1,0.53,0.486,5.4,7.2,0.754,0.2,2.6,2.8,3.4,1.4,0.4,2.7,2.2,20.6,2011-2012,bottom
871,212,Jarrett Jack,PG,28,NOH,45,39,34.0,5.9,13.0,0.456,0.9,2.5,0.348,5.0,10.5,0.482,0.49,2.9,3.3,0.872,0.5,3.4,3.9,6.3,0.7,0.2,2.4,2.1,15.6,2011-2012,bottom
872,11,Ryan Anderson,PF,24,NOH,81,22,30.9,5.8,13.8,0.423,2.6,6.9,0.382,3.2,6.9,0.464,0.519,1.9,2.2,0.844,2.4,4.0,6.4,1.2,0.5,0.4,1.2,2.2,16.2,2012-2013,Average
873,135,Eric Gordon,SG,24,NOH,42,40,30.1,5.6,13.9,0.402,1.3,4.1,0.324,4.3,9.8,0.436,0.45,4.5,5.3,0.842,0.2,1.6,1.8,3.3,1.1,0.2,2.8,1.8,17.0,2012-2013,Average
874,69,Speedy Claxton,PG,27,NOK,71,3,28.4,4.3,10.4,0.413,0.2,0.9,0.27,4.0,9.5,0.426,0.425,3.5,4.5,0.769,0.5,2.2,2.7,4.8,1.5,0.1,2.2,2.5,12.3,2005-2006,Average
875,54,Rasual Butler,SF,26,NOK,79,20,23.7,3.3,8.0,0.406,1.2,3.1,0.38,2.1,4.9,0.422,0.479,1.0,1.4,0.693,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7,2005-2006,Average
876,362,Peja Stojaković,SF,29,NOK,13,13,32.7,6.4,15.1,0.423,2.6,6.5,0.405,3.8,8.6,0.438,0.51,2.4,2.9,0.816,0.8,3.3,4.2,0.8,0.6,0.3,1.5,2.2,17.8,2006-2007,Average
877,65,Rasual Butler,SF,27,NOK,81,38,27.4,3.9,9.7,0.398,1.7,4.5,0.369,2.2,5.2,0.424,0.484,0.7,1.1,0.644,0.5,2.6,3.2,0.8,0.5,0.7,0.8,1.8,10.1,2006-2007,Average
878,11,Ryan Anderson,PF,25,NOP,22,14,36.1,7.0,16.1,0.438,3.0,7.5,0.409,4.0,8.6,0.463,0.532,2.7,2.8,0.952,3.0,3.5,6.5,0.8,0.5,0.3,0.9,2.1,19.8,2013-2014,Average
879,175,Jrue Holiday,PG,23,NOP,34,34,33.6,6.0,13.4,0.447,0.9,2.3,0.39,5.1,11.1,0.459,0.48,1.5,1.9,0.81,0.8,3.4,4.2,7.9,1.6,0.4,3.1,2.7,14.3,2013-2014,Average
880,191,Jrue Holiday,PG,24,NOP,40,37,32.6,6.0,13.4,0.446,1.3,3.4,0.378,4.7,10.0,0.469,0.493,1.6,1.9,0.855,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,14.8,2014-2015,Average
881,14,Ryan Anderson,PF,26,NOP,61,5,27.5,4.8,12.0,0.399,2.0,5.9,0.34,2.8,6.1,0.457,0.483,2.1,2.5,0.854,1.8,3.1,4.8,0.9,0.5,0.3,1.0,1.9,13.7,2014-2015,Average
882,126,Tyreke Evans,SG,26,NOP,25,25,30.6,5.4,12.6,0.433,1.3,3.4,0.388,4.1,9.2,0.45,0.486,3.0,3.7,0.796,0.8,4.4,5.2,6.6,1.3,0.3,2.9,2.6,15.2,2015-2016,Average
883,16,Ryan Anderson,PF,27,NOP,66,7,30.4,6.0,14.1,0.427,2.0,5.4,0.366,4.0,8.7,0.466,0.498,3.0,3.5,0.873,2.0,4.0,6.0,1.1,0.6,0.4,1.4,1.7,17.0,2015-2016,Average
884,84,Dante Cunningham,PF,29,NOP,66,35,25.0,2.6,5.4,0.485,1.1,2.7,0.392,1.6,2.7,0.579,0.584,0.2,0.4,0.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6,2016-2017,Average
885,276,E'Twaun Moore,SG,27,NOP,73,22,24.9,3.9,8.5,0.457,1.1,2.8,0.37,2.8,5.6,0.501,0.519,0.8,1.0,0.77,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,9.6,2016-2017,Average
886,301,Darius Miller,SF,27,NOP,82,3,23.7,2.6,5.9,0.444,1.8,4.4,0.411,0.8,1.6,0.535,0.594,0.7,0.8,0.866,0.2,1.8,2.0,1.4,0.3,0.2,0.7,2.0,7.8,2017-2018,Average
887,87,Ian Clark,SG,26,NOP,74,2,19.7,3.0,6.7,0.448,0.8,2.6,0.318,2.2,4.1,0.533,0.511,0.6,0.8,0.763,0.1,1.6,1.7,1.5,0.4,0.1,0.8,1.6,7.4,2017-2018,Average
888,300,E'Twaun Moore,SG,29,NOP,53,36,27.6,4.8,10.0,0.481,1.4,3.3,0.432,3.4,6.7,0.506,0.553,0.8,1.1,0.763,0.7,1.7,2.4,1.9,0.8,0.2,1.1,2.1,11.9,2018-2019,Average
889,292,Darius Miller,SF,28,NOP,69,15,25.5,2.7,7.0,0.39,1.9,5.3,0.365,0.8,1.7,0.467,0.528,0.8,1.0,0.789,0.2,1.7,1.9,2.1,0.6,0.3,0.9,2.4,8.2,2018-2019,Average
890,457,Zion Williamson,PF,19,NOP,24,24,27.8,8.8,15.0,0.583,0.3,0.6,0.429,8.5,14.4,0.59,0.592,4.8,7.4,0.64,2.7,3.6,6.3,2.1,0.7,0.4,2.5,1.8,22.5,2019-2020,Average
891,175,Josh Hart,SF,24,NOP,65,16,27.0,3.5,8.2,0.423,1.9,5.4,0.342,1.6,2.7,0.584,0.537,1.3,1.8,0.739,0.9,5.6,6.5,1.7,1.0,0.4,1.2,2.5,10.1,2019-2020,Average
892,177,Josh Hart,SF,25,NOP,47,4,28.7,3.2,7.3,0.439,1.3,4.1,0.326,1.9,3.2,0.583,0.531,1.5,1.9,0.775,1.1,6.9,8.0,2.3,0.8,0.3,1.0,2.4,9.2,2020-2021,Average
893,5,Nickeil Alexander-Walker,SG,22,NOP,46,13,21.9,4.2,10.0,0.419,1.7,4.8,0.347,2.5,5.2,0.485,0.502,1.0,1.4,0.727,0.3,2.8,3.1,2.2,1.0,0.5,1.5,1.9,11.0,2020-2021,Average
894,195,Jaxson Hayes,C,21,NOP,70,28,20.0,3.5,5.7,0.616,0.3,0.8,0.351,3.2,4.9,0.66,0.641,2.1,2.7,0.766,1.6,2.9,4.5,0.6,0.5,0.8,0.8,2.2,9.3,2021-2022,Average
895,441,Garrett Temple,SG,35,NOP,59,16,18.6,1.9,5.0,0.376,1.0,3.1,0.319,0.9,1.9,0.473,0.476,0.5,0.7,0.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,1.4,5.2,2021-2022,Average
896,457,Zion Williamson,PF,22,NOP,29,29,33.0,9.8,16.2,0.608,0.2,0.7,0.368,9.6,15.5,0.618,0.615,6.1,8.6,0.714,2.0,5.0,7.0,4.6,1.1,0.6,3.4,2.2,26.0,2022-2023,Average
897,264,Naji Marshall,SF,25,NOP,77,21,23.3,3.2,7.4,0.433,0.9,2.8,0.303,2.4,4.6,0.513,0.49,1.8,2.3,0.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,2022-2023,Average
898,58,Marcus Camby,C,25,NYK,59,11,26.2,3.8,8.0,0.48,0.0,0.0,0.5,3.8,7.9,0.48,0.481,2.5,3.7,0.67,2.9,4.9,7.8,0.8,0.7,2.0,1.2,3.5,10.2,1999-2000,Average
899,367,Kurt Thomas,PF,27,NYK,80,21,24.6,3.4,6.7,0.505,0.0,0.0,0.333,3.4,6.7,0.506,0.506,1.3,1.6,0.781,1.8,4.5,6.3,1.0,0.6,0.5,1.3,3.5,8.0,1999-2000,Average
900,301,Glen Rice,SF,33,NYK,75,25,29.5,4.4,10.0,0.44,1.1,2.8,0.389,3.3,7.2,0.46,0.495,2.1,2.4,0.852,0.8,3.3,4.1,1.2,0.5,0.2,1.3,2.4,12.0,2000-2001,Average
901,356,Kurt Thomas,PF,28,NYK,77,29,27.6,4.1,8.0,0.511,0.0,0.0,0.333,4.1,7.9,0.512,0.512,2.2,2.7,0.814,2.2,4.5,6.7,0.8,0.8,0.9,1.3,3.7,10.4,2000-2001,Average
902,65,Marcus Camby,C,27,NYK,29,29,34.7,4.5,10.0,0.448,0.0,0.0,0.0,4.5,10.0,0.45,0.448,2.1,3.4,0.626,3.1,8.0,11.1,1.1,1.2,1.7,1.4,3.7,11.1,2001-2002,Average
903,157,Othella Harrington,PF,28,NYK,77,4,20.3,3.1,5.8,0.527,0.0,0.0,0.0,3.1,5.8,0.529,0.527,1.6,2.2,0.709,1.6,2.9,4.5,0.5,0.4,0.5,1.2,3.2,7.7,2001-2002,Average
904,373,Clarence Weatherspoon,PF,32,NYK,79,19,25.6,2.4,5.2,0.449,0.0,0.0,,2.4,5.2,0.449,0.449,1.9,2.5,0.768,2.7,4.9,7.6,0.9,0.9,0.5,0.8,2.2,6.6,2002-2003,Average
905,371,Charlie Ward,PG,32,NYK,66,6,22.2,2.5,6.3,0.399,1.5,4.0,0.378,1.0,2.2,0.435,0.521,0.6,0.8,0.774,0.4,2.3,2.7,4.6,1.2,0.2,1.4,2.2,7.2,2002-2003,Average
906,6,Shandon Anderson,SG,30,NYK,80,37,24.7,3.0,7.1,0.422,0.5,1.6,0.281,2.5,5.5,0.463,0.454,1.5,2.0,0.764,0.7,2.1,2.8,1.5,0.9,0.2,1.5,2.3,7.9,2003-2004,Average
907,143,Othella Harrington,PF,30,NYK,56,3,15.6,1.8,3.6,0.495,0.0,0.0,,1.8,3.6,0.495,0.495,1.0,1.4,0.744,1.0,2.1,3.2,0.5,0.2,0.3,1.2,2.4,4.6,2003-2004,Average
908,166,Allan Houston,SG,33,NYK,20,11,26.6,4.3,10.3,0.415,1.6,4.0,0.388,2.7,6.3,0.432,0.49,1.8,2.2,0.837,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0,11.9,2004-2005,Average
909,146,Anfernee Hardaway,SF,33,NYK,37,0,24.2,3.0,7.0,0.423,0.4,1.4,0.3,2.6,5.7,0.452,0.452,0.9,1.2,0.739,0.5,1.9,2.4,2.0,0.8,0.1,1.4,2.1,7.3,2004-2005,Average
910,75,Jamal Crawford,SG,25,NYK,79,27,32.3,4.6,11.1,0.416,1.3,3.7,0.345,3.4,7.4,0.452,0.474,3.7,4.5,0.826,0.5,2.7,3.1,3.8,1.1,0.2,2.2,1.9,14.3,2005-2006,bottom
911,115,Channing Frye,C,22,NYK,65,14,24.2,4.7,9.8,0.477,0.0,0.1,0.333,4.6,9.7,0.479,0.479,2.9,3.5,0.825,2.1,3.6,5.8,0.8,0.5,0.7,1.5,3.1,12.3,2005-2006,bottom
912,85,Jamal Crawford,SG,26,NYK,59,36,37.3,6.0,15.0,0.4,1.7,5.5,0.32,4.3,9.6,0.445,0.458,3.9,4.6,0.838,0.7,2.5,3.2,4.4,1.0,0.1,2.7,1.9,17.6,2006-2007,Average
913,224,David Lee,PF,23,NYK,58,12,29.8,4.1,6.9,0.6,0.0,0.0,,4.1,6.9,0.6,0.6,2.4,3.0,0.815,3.4,7.0,10.4,1.8,0.8,0.4,1.6,2.7,10.7,2006-2007,Average
914,216,Stephon Marbury,PG,30,NYK,24,19,33.5,4.6,11.0,0.419,1.2,3.1,0.378,3.5,8.0,0.435,0.472,3.5,4.8,0.716,0.7,1.8,2.5,4.7,0.9,0.1,2.0,2.4,13.9,2007-2008,Average
915,210,David Lee,PF,24,NYK,81,29,29.1,4.2,7.6,0.552,0.0,0.0,0.0,4.2,7.6,0.554,0.552,2.4,2.9,0.819,3.0,6.0,8.9,1.2,0.7,0.4,1.2,2.6,10.8,2007-2008,Average
916,291,Nate Robinson,PG,24,NYK,74,11,29.9,6.1,13.9,0.437,1.7,5.2,0.325,4.4,8.7,0.504,0.498,3.4,4.0,0.841,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8,17.2,2008-2009,Average
917,182,Jared Jeffries,SF,27,NYK,56,36,23.4,2.1,4.9,0.44,0.0,0.2,0.083,2.1,4.7,0.456,0.441,1.0,1.6,0.611,2.3,1.8,4.1,1.4,0.8,0.6,1.2,2.7,5.3,2008-2009,Average
918,28,Earl Barron,C,28,NYK,7,6,33.1,4.3,9.7,0.441,0.0,0.0,,4.3,9.7,0.441,0.441,3.1,4.1,0.759,4.4,6.6,11.0,1.1,0.6,0.6,1.6,3.4,11.7,2009-2010,Average
919,160,Al Harrington,PF,29,NYK,72,15,30.5,6.2,14.3,0.435,1.9,5.7,0.342,4.3,8.6,0.496,0.503,3.3,4.4,0.757,1.2,4.4,5.6,1.5,0.9,0.4,1.8,2.9,17.7,2009-2010,Average
920,92,Toney Douglas,SG,24,NYK,81,9,24.3,3.9,9.3,0.416,1.8,4.7,0.373,2.1,4.6,0.46,0.511,1.0,1.3,0.794,0.8,2.2,3.0,3.0,1.1,0.0,1.1,2.2,10.6,2010-2011,Average
921,361,Shawne Williams,PF,24,NYK,64,11,20.7,2.6,6.0,0.426,1.3,3.3,0.401,1.2,2.7,0.457,0.536,0.6,0.8,0.837,0.9,2.8,3.7,0.7,0.6,0.8,0.7,2.6,7.1,2010-2011,Average
922,360,Iman Shumpert,PG,21,NYK,59,35,28.9,3.6,9.1,0.401,0.8,2.7,0.306,2.8,6.4,0.44,0.446,1.5,1.8,0.798,0.7,2.4,3.2,2.8,1.7,0.1,1.9,2.9,9.5,2011-2012,Average
923,368,J.R. Smith,SG,26,NYK,35,1,27.6,4.7,11.6,0.407,1.9,5.5,0.347,2.8,6.1,0.462,0.49,1.1,1.6,0.709,0.8,3.1,3.9,2.4,1.5,0.2,1.3,2.5,12.5,2011-2012,Average
924,341,J.R. Smith,SG,27,NYK,80,0,33.5,6.6,15.6,0.422,1.9,5.5,0.356,4.7,10.2,0.458,0.484,3.0,3.9,0.762,0.8,4.5,5.3,2.7,1.3,0.3,1.7,2.8,18.1,2012-2013,Average
925,314,Quentin Richardson,SF,32,NYK,1,0,29.0,1.0,11.0,0.091,1.0,4.0,0.25,0.0,7.0,0.0,0.136,2.0,2.0,1.0,5.0,5.0,10.0,1.0,0.0,0.0,2.0,1.0,5.0,2012-2013,Average
926,347,J.R. Smith,SF,28,NYK,74,37,32.7,5.4,12.9,0.415,2.6,6.5,0.394,2.8,6.4,0.436,0.514,1.2,1.9,0.652,0.5,3.5,4.0,3.0,0.9,0.3,1.5,2.6,14.5,2013-2014,Average
927,25,Andrea Bargnani,C,28,NYK,42,39,29.9,5.3,12.0,0.442,0.7,2.6,0.278,4.6,9.4,0.487,0.472,2.0,2.4,0.824,1.6,3.6,5.3,1.1,0.3,1.2,1.4,2.4,13.3,2013-2014,Average
928,16,Carmelo Anthony,SF,30,NYK,40,40,35.7,9.0,20.2,0.444,1.5,4.5,0.341,7.4,15.7,0.474,0.482,4.7,5.9,0.797,1.8,4.8,6.6,3.1,1.0,0.4,2.2,2.2,24.2,2014-2015,bottom
929,27,Andrea Bargnani,C,29,NYK,29,22,27.1,5.7,12.4,0.454,0.5,1.4,0.366,5.1,11.0,0.466,0.475,3.0,3.7,0.813,1.1,3.3,4.4,1.6,0.1,0.9,1.4,1.8,14.8,2014-2015,bottom
930,136,Langston Galloway,PG,24,NYK,82,7,24.8,2.8,7.2,0.393,0.9,2.7,0.344,1.9,4.4,0.423,0.458,1.0,1.4,0.754,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2,7.6,2015-2016,Average
931,377,Lance Thomas,PF,27,NYK,59,5,22.3,2.9,6.5,0.442,0.7,1.8,0.404,2.1,4.6,0.458,0.5,1.7,2.0,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1.0,1.8,8.2,2015-2016,Average
932,380,Lance Thomas,PF,28,NYK,46,15,21.0,2.1,5.3,0.398,0.8,1.8,0.447,1.3,3.5,0.371,0.475,0.9,1.1,0.843,0.7,2.4,3.1,0.8,0.5,0.1,0.5,1.8,6.0,2016-2017,Average
933,177,Justin Holiday,SG,27,NYK,82,4,20.0,2.8,6.6,0.433,1.2,3.3,0.355,1.7,3.2,0.513,0.523,0.8,1.0,0.825,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3,7.7,2016-2017,Average
934,36,Michael Beasley,PF,29,NYK,74,30,22.3,5.5,10.9,0.507,0.5,1.2,0.395,5.1,9.7,0.52,0.528,1.7,2.1,0.78,1.3,4.3,5.6,1.7,0.5,0.6,1.9,2.0,13.2,2017-2018,Average
935,330,Frank Ntilikina,PG,19,NYK,78,9,21.9,2.3,6.4,0.364,0.6,2.0,0.318,1.7,4.4,0.385,0.414,0.6,0.9,0.721,0.5,1.8,2.3,3.2,0.8,0.2,1.7,2.3,5.9,2017-2018,Average
936,123,Damyean Dotson,SG,24,NYK,73,40,27.5,4.0,9.6,0.415,1.7,4.7,0.368,2.2,4.9,0.461,0.506,1.0,1.3,0.745,0.5,3.1,3.6,1.8,0.8,0.1,1.0,1.8,10.7,2018-2019,bottom
937,401,Allonzo Trier,SG,23,NYK,64,3,22.8,3.6,8.1,0.448,0.8,2.1,0.394,2.8,6.0,0.466,0.498,2.8,3.5,0.803,0.5,2.6,3.1,1.9,0.4,0.2,1.8,1.8,10.9,2018-2019,bottom
938,351,Elfrid Payton,PG,25,NYK,45,36,27.7,4.3,9.8,0.439,0.3,1.5,0.203,4.0,8.2,0.482,0.455,1.1,1.9,0.57,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0,10.0,2019-2020,Average
939,70,Reggie Bullock,SG,28,NYK,29,19,23.6,3.1,7.7,0.402,1.3,3.8,0.333,1.8,3.9,0.469,0.484,0.6,0.7,0.81,0.4,1.9,2.3,1.4,0.9,0.1,0.7,1.9,8.1,2019-2020,Average
940,373,Mitchell Robinson,C,22,NYK,31,29,27.5,3.7,5.7,0.653,0.0,0.0,,3.7,5.7,0.653,0.653,0.8,1.7,0.491,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8,8.3,2020-2021,Average
941,71,Alec Burks,SG,29,NYK,49,5,25.6,4.3,10.2,0.42,2.1,5.0,0.415,2.2,5.2,0.425,0.522,2.1,2.4,0.856,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,12.7,2020-2021,Average
942,470,Kemba Walker,PG,31,NYK,37,37,25.6,4.0,10.0,0.403,2.0,5.4,0.367,2.1,4.6,0.444,0.501,1.6,1.9,0.845,0.4,2.6,3.0,3.5,0.7,0.2,1.3,1.0,11.6,2021-2022,Average
943,406,Derrick Rose,PG,33,NYK,26,4,24.5,4.7,10.5,0.445,1.4,3.5,0.402,3.3,7.0,0.467,0.513,1.2,1.2,0.968,0.8,2.2,3.0,4.0,0.8,0.5,1.5,0.6,12.0,2021-2022,Average
944,347,Immanuel Quickley,SG,23,NYK,81,21,28.9,5.2,11.6,0.448,2.1,5.6,0.37,3.1,6.0,0.521,0.537,2.5,3.1,0.819,0.7,3.4,4.2,3.4,1.0,0.2,1.2,2.0,14.9,2022-2023,Average
945,170,Isaiah Hartenstein,C,24,NYK,82,8,19.8,2.1,4.0,0.535,0.1,0.5,0.216,2.0,3.5,0.576,0.547,0.6,0.9,0.676,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6,5.0,2022-2023,Average
946,223,Desmond Mason,SG,31,OKC,39,19,27.3,3.2,7.3,0.435,0.0,0.1,0.0,3.2,7.2,0.44,0.435,1.2,2.2,0.541,1.1,3.0,4.0,1.2,0.4,0.8,1.4,2.5,7.5,2008-2009,bottom
947,349,Earl Watson,PG,29,OKC,68,18,26.1,2.6,6.7,0.384,0.3,1.3,0.235,2.3,5.4,0.418,0.406,1.2,1.6,0.755,0.5,2.2,2.7,5.8,0.7,0.2,2.3,2.0,6.6,2008-2009,bottom
948,159,James Harden,SG,20,OKC,76,0,22.9,3.1,7.6,0.403,1.2,3.3,0.375,1.8,4.3,0.424,0.484,2.6,3.2,0.808,0.6,2.6,3.2,1.8,1.1,0.3,1.4,2.6,9.9,2009-2010,Average
949,80,Nick Collison,C,29,OKC,75,5,20.8,2.4,4.1,0.589,0.0,0.1,0.25,2.4,4.1,0.593,0.591,1.0,1.4,0.692,2.0,3.1,5.1,0.5,0.5,0.6,0.8,3.1,5.9,2009-2010,Average
950,147,James Harden,SG,21,OKC,82,5,26.7,3.6,8.3,0.436,1.4,4.0,0.349,2.3,4.4,0.514,0.518,3.5,4.2,0.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2,2010-2011,Average
951,69,Nick Collison,C,30,OKC,71,2,21.5,1.9,3.4,0.566,0.0,0.0,,1.9,3.4,0.566,0.566,0.8,1.0,0.753,1.7,2.8,4.5,1.0,0.6,0.4,0.8,3.0,4.6,2010-2011,Average
952,176,James Harden,SG,22,OKC,62,2,31.4,5.0,10.1,0.491,1.8,4.7,0.39,3.1,5.4,0.579,0.582,5.0,6.0,0.846,0.5,3.6,4.1,3.7,1.0,0.2,2.2,2.4,16.8,2011-2012,top
953,89,Nick Collison,PF,31,OKC,63,0,20.7,1.9,3.2,0.597,0.0,0.0,0.0,1.9,3.2,0.6,0.597,0.7,1.0,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1.0,2.4,4.5,2011-2012,top
954,249,Kevin Martin,SG,29,OKC,77,0,27.7,4.5,10.1,0.45,2.1,4.8,0.426,2.5,5.3,0.472,0.551,2.8,3.2,0.89,0.4,1.9,2.3,1.4,0.9,0.1,1.3,1.8,14.0,2012-2013,top
955,75,Nick Collison,C,32,OKC,81,2,19.5,2.2,3.7,0.595,0.0,0.0,0.0,2.2,3.6,0.603,0.595,0.7,1.0,0.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,5.1,2012-2013,top
956,188,Reggie Jackson,PG,23,OKC,80,36,28.5,5.0,11.5,0.44,1.0,3.1,0.339,4.0,8.4,0.477,0.485,2.0,2.2,0.893,0.5,3.4,3.9,4.1,1.1,0.1,2.1,1.8,13.1,2013-2014,top
957,223,Jeremy Lamb,SG,21,OKC,78,0,19.7,3.4,7.8,0.432,1.1,3.2,0.356,2.2,4.6,0.483,0.504,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5,2013-2014,top
958,120,Kevin Durant,SF,26,OKC,27,27,33.8,8.8,17.3,0.51,2.4,5.9,0.403,6.4,11.4,0.565,0.578,5.4,6.3,0.854,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4,2014-2015,Average
959,295,Anthony Morrow,SG,29,OKC,74,0,24.4,3.9,8.3,0.463,1.9,4.4,0.434,1.9,3.9,0.497,0.578,1.1,1.2,0.888,0.5,2.1,2.6,0.8,0.7,0.1,0.5,1.8,10.7,2014-2015,Average
960,395,Dion Waiters,SG,24,OKC,78,15,27.6,3.6,9.1,0.399,1.1,3.1,0.358,2.5,6.0,0.421,0.46,1.4,2.0,0.713,0.5,2.1,2.6,2.0,1.0,0.2,1.5,1.8,9.8,2015-2016,Average
961,134,Enes Freedom,C,23,OKC,82,1,21.0,5.0,8.8,0.576,0.1,0.3,0.476,4.9,8.5,0.579,0.583,2.4,3.1,0.797,3.0,5.1,8.1,0.4,0.3,0.4,1.4,2.0,12.7,2015-2016,Average
962,125,Enes Freedom,C,24,OKC,72,0,21.3,5.6,10.2,0.545,0.1,0.5,0.132,5.5,9.7,0.568,0.549,3.1,4.0,0.786,2.7,4.0,6.7,0.9,0.4,0.5,1.7,2.1,14.3,2016-2017,Average
963,0,Álex Abrines,SG,23,OKC,68,6,15.5,2.0,5.0,0.393,1.4,3.6,0.381,0.6,1.4,0.426,0.531,0.6,0.7,0.898,0.3,1.0,1.3,0.6,0.5,0.1,0.5,1.7,6.0,2016-2017,Average
964,381,Andre Roberson,SG,26,OKC,39,39,26.6,2.2,4.2,0.537,0.2,0.9,0.222,2.0,3.2,0.627,0.562,0.3,1.0,0.316,1.9,2.8,4.7,1.2,1.2,0.9,0.8,2.3,5.0,2017-2018,Average
965,165,Jerami Grant,PF,23,OKC,81,1,20.3,3.0,5.6,0.535,0.4,1.4,0.291,2.6,4.3,0.613,0.57,2.0,3.0,0.675,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9,8.4,2017-2018,Average
966,370,Dennis Schröder,PG,25,OKC,79,14,29.3,5.8,14.0,0.414,1.6,4.6,0.341,4.2,9.4,0.45,0.47,2.4,2.9,0.819,0.5,3.1,3.6,4.1,0.8,0.2,2.2,2.4,15.5,2018-2019,Average
967,0,Álex Abrines,SG,25,OKC,31,2,19.0,1.8,5.1,0.357,1.3,4.1,0.323,0.5,1.0,0.5,0.487,0.4,0.4,0.923,0.2,1.4,1.5,0.6,0.5,0.2,0.5,1.7,5.3,2018-2019,Average
